Column,time,hours,minutes,pedestrians,bicyclists,cars,buses,trucks,location,long,lat,total
7051,2019-10-31T09:30:00Z,09,30,5,0,12,1,2,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,20
7052,2019-10-31T09:45:00Z,09,45,1,0,24,0,3,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,28
7053,2019-10-31T10:00:00Z,10,00,3,0,40,4,5,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,52
7054,2019-10-31T10:15:00Z,10,15,5,0,38,1,3,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,47
7055,2019-10-31T10:30:00Z,10,30,1,0,25,6,4,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,36
7056,2019-10-31T10:45:00Z,10,45,10,0,39,0,4,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,53
7057,2019-10-31T11:00:00Z,11,00,28,0,51,5,5,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,89
7058,2019-10-31T11:15:00Z,11,15,45,38,72,20,5,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,180
7059,2019-10-31T11:30:00Z,11,30,274,215,97,31,19,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,636
7060,2019-10-31T11:45:00Z,11,45,611,272,90,31,28,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1032
7061,2019-10-31T12:00:00Z,12,00,252,307,124,32,28,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,743
7062,2019-10-31T12:15:00Z,12,15,170,347,116,35,35,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,703
7063,2019-10-31T12:30:00Z,12,30,250,395,134,48,34,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,861
7064,2019-10-31T12:45:00Z,12,45,602,460,158,37,28,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1285
7065,2019-10-31T13:00:00Z,13,00,620,490,159,36,23,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1328
7066,2019-10-31T13:15:00Z,13,15,1129,526,194,20,37,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1906
7067,2019-10-31T13:30:00Z,13,30,538,373,198,46,32,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1187
7068,2019-10-31T13:45:00Z,13,45,506,513,154,21,30,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1224
7069,2019-10-31T14:00:00Z,14,00,269,521,169,18,31,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1008
7070,2019-10-31T14:15:00Z,14,15,409,465,163,33,32,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1102
7071,2019-10-31T14:30:00Z,14,30,721,422,183,42,50,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1418
7072,2019-10-31T14:45:00Z,14,45,1319,574,138,37,35,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,2103
7073,2019-10-31T15:00:00Z,15,00,544,415,188,34,35,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1216
7074,2019-10-31T15:15:00Z,15,15,224,305,142,48,21,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,740
7075,2019-10-31T15:30:00Z,15,30,329,339,146,23,29,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,866
7076,2019-10-31T15:45:00Z,15,45,792,464,151,20,36,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1463
7077,2019-10-31T16:00:00Z,16,00,832,403,229,18,17,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1499
7078,2019-10-31T16:15:00Z,16,15,1280,460,209,27,32,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,2008
7079,2019-10-31T16:30:00Z,16,30,593,325,220,14,16,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1168
7080,2019-10-31T16:45:00Z,16,45,551,237,123,22,24,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,957
7081,2019-10-31T17:00:00Z,17,00,456,251,149,32,23,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,911
7082,2019-10-31T17:15:00Z,17,15,569,250,182,12,13,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1026
7083,2019-10-31T17:30:00Z,17,30,737,302,168,22,25,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1254
7084,2019-10-31T17:45:00Z,17,45,1558,474,139,25,27,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,2223
7085,2019-10-31T18:00:00Z,18,00,440,227,219,31,54,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,971
7086,2019-10-31T18:15:00Z,18,15,271,35,189,17,82,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,594
7087,2019-10-31T18:30:00Z,18,30,335,74,181,18,101,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,709
7088,2019-10-31T18:45:00Z,18,45,756,309,174,31,39,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1309
7089,2019-10-31T19:00:00Z,19,00,790,481,191,19,13,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1494
7090,2019-10-31T19:15:00Z,19,15,1079,442,184,24,21,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1750
7091,2019-10-31T19:30:00Z,19,30,624,520,250,28,33,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1455
7092,2019-10-31T19:45:00Z,19,45,631,541,248,26,19,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1465
7093,2019-10-31T20:00:00Z,20,00,732,475,263,12,12,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1494
7094,2019-10-31T20:15:00Z,20,15,674,349,222,30,20,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1295
7095,2019-10-31T20:30:00Z,20,30,589,258,307,25,24,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1203
7096,2019-10-31T20:45:00Z,20,45,813,348,226,27,15,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1429
7097,2019-10-31T21:00:00Z,21,00,622,237,246,53,28,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1186
7098,2019-10-31T21:15:00Z,21,15,295,225,260,30,33,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,843
7099,2019-10-31T21:30:00Z,21,30,636,243,224,36,9,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1148
7100,2019-10-31T21:45:00Z,21,45,635,201,257,18,17,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1128
7101,2019-10-31T22:00:00Z,22,00,466,206,264,28,10,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,974
7102,2019-10-31T22:15:00Z,22,15,345,155,270,39,12,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,821
7103,2019-10-31T22:30:00Z,22,30,187,15,187,10,3,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,402
7104,2019-10-31T22:45:00Z,22,45,163,14,117,12,3,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,309
7105,2019-10-31T23:00:00Z,23,00,200,6,115,9,5,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,335
7106,2019-10-31T23:15:00Z,23,15,103,14,125,9,4,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,255
7107,2019-10-31T23:30:00Z,23,30,61,2,95,6,2,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,166
7108,2019-10-31T23:45:00Z,23,45,69,3,99,6,7,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,184
7109,2019-11-01T00:00:00Z,00,00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7110,2019-11-01T00:15:00Z,00,15,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7111,2019-11-01T00:30:00Z,00,30,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7112,2019-11-01T00:45:00Z,00,45,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7113,2019-11-01T01:00:00Z,01,00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7114,2019-11-01T01:15:00Z,01,15,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7115,2019-11-01T01:30:00Z,01,30,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7116,2019-11-01T01:45:00Z,01,45,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7117,2019-11-01T02:00:00Z,02,00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7118,2019-11-01T02:15:00Z,02,15,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7119,2019-11-01T02:30:00Z,02,30,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7120,2019-11-01T02:45:00Z,02,45,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7121,2019-11-01T03:00:00Z,03,00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7122,2019-11-01T03:15:00Z,03,15,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7123,2019-11-01T03:30:00Z,03,30,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7124,2019-11-01T03:45:00Z,03,45,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7125,2019-11-01T04:00:00Z,04,00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7126,2019-11-01T04:15:00Z,04,15,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7127,2019-11-01T04:30:00Z,04,30,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7128,2019-11-01T04:45:00Z,04,45,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7129,2019-11-01T05:00:00Z,05,00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7130,2019-11-01T05:15:00Z,05,15,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7131,2019-11-01T05:30:00Z,05,30,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7132,2019-11-01T05:45:00Z,05,45,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7133,2019-11-01T06:00:00Z,06,00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7134,2019-11-01T06:15:00Z,06,15,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7135,2019-11-01T06:30:00Z,06,30,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7136,2019-11-01T06:45:00Z,06,45,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7137,2019-11-01T07:00:00Z,07,00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7138,2019-11-01T07:15:00Z,07,15,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7139,2019-11-01T07:30:00Z,07,30,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,0
7140,2019-11-01T07:45:00Z,07,45,1,0,3,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,4
7141,2019-11-01T08:00:00Z,08,00,2,0,5,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,7
7142,2019-11-01T08:15:00Z,08,15,0,0,1,1,1,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,3
7143,2019-11-01T08:30:00Z,08,30,0,0,5,0,1,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,6
7144,2019-11-01T08:45:00Z,08,45,0,0,3,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,3
7145,2019-11-01T09:00:00Z,09,00,0,0,12,0,3,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,15
7146,2019-11-01T09:15:00Z,09,15,0,0,14,1,1,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,16
7147,2019-11-01T09:30:00Z,09,30,2,0,22,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,24
7148,2019-11-01T09:45:00Z,09,45,2,0,39,0,2,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,43
7149,2019-11-01T10:00:00Z,10,00,1,0,16,2,2,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,21
7150,2019-11-01T10:15:00Z,10,15,3,0,30,0,1,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,34
7151,2019-11-01T10:30:00Z,10,30,3,0,34,4,1,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,42
7152,2019-11-01T10:45:00Z,10,45,5,0,35,0,1,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,41
7153,2019-11-01T11:00:00Z,11,00,24,5,93,18,12,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,152
7154,2019-11-01T11:15:00Z,11,15,62,115,96,20,10,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,303
7155,2019-11-01T11:30:00Z,11,30,199,171,135,36,19,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,560
7156,2019-11-01T11:45:00Z,11,45,428,191,138,27,15,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,799
7157,2019-11-01T12:00:00Z,12,00,102,70,100,20,19,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,311
7158,2019-11-01T12:15:00Z,12,15,107,104,214,32,27,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,484
7159,2019-11-01T12:30:00Z,12,30,320,172,184,56,22,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,754
7160,2019-11-01T12:45:00Z,12,45,561,292,219,34,33,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1139
7161,2019-11-01T13:00:00Z,13,00,253,195,150,37,19,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,654
7162,2019-11-01T13:15:00Z,13,15,302,203,156,41,20,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,722
7163,2019-11-01T13:30:00Z,13,30,415,305,129,55,25,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,929
7164,2019-11-01T13:45:00Z,13,45,1181,626,181,24,18,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,2030
7165,2019-11-01T14:00:00Z,14,00,332,341,205,24,38,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,940
7166,2019-11-01T14:15:00Z,14,15,405,301,131,26,40,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,903
7167,2019-11-01T14:30:00Z,14,30,413,325,113,28,19,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,898
7168,2019-11-01T14:45:00Z,14,45,1124,474,139,25,36,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1798
7169,2019-11-01T15:00:00Z,15,00,399,184,213,23,41,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,860
7170,2019-11-01T15:15:00Z,15,15,352,230,125,33,34,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,774
7171,2019-11-01T15:30:00Z,15,30,374,181,155,20,29,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,759
7172,2019-11-01T15:45:00Z,15,45,1158,239,161,23,32,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1613
7173,2019-11-01T16:00:00Z,16,00,428,136,209,19,24,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,816
7174,2019-11-01T16:15:00Z,16,15,258,118,140,19,17,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,552
7175,2019-11-01T16:30:00Z,16,30,466,183,137,14,15,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,815
7176,2019-11-01T16:45:00Z,16,45,1101,237,146,23,17,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1524
7177,2019-11-01T17:00:00Z,17,00,397,196,201,46,36,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,876
7178,2019-11-01T17:15:00Z,17,15,288,128,115,11,14,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,556
7179,2019-11-01T17:30:00Z,17,30,359,92,202,37,29,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,719
7180,2019-11-01T17:45:00Z,17,45,940,178,170,20,22,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1330
7181,2019-11-01T18:00:00Z,18,00,390,68,231,20,28,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,737
7182,2019-11-01T18:15:00Z,18,15,215,37,166,34,34,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,486
7183,2019-11-01T18:30:00Z,18,30,254,23,194,17,17,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,505
7184,2019-11-01T18:45:00Z,18,45,682,72,169,31,12,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,966
7185,2019-11-01T19:00:00Z,19,00,489,34,199,33,16,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,771
7186,2019-11-01T19:15:00Z,19,15,298,23,195,16,17,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,549
7187,2019-11-01T19:30:00Z,19,30,314,38,227,12,16,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,607
7188,2019-11-01T19:45:00Z,19,45,519,200,276,34,24,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1053
7189,2019-11-01T20:00:00Z,20,00,465,291,327,35,21,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1139
7190,2019-11-01T20:15:00Z,20,15,423,324,313,28,23,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1111
7191,2019-11-01T20:30:00Z,20,30,257,333,369,37,22,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1018
7192,2019-11-01T20:45:00Z,20,45,364,304,288,39,19,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1014
7193,2019-11-01T21:00:00Z,21,00,349,284,306,48,20,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1007
7194,2019-11-01T21:15:00Z,21,15,383,377,356,14,19,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1149
7195,2019-11-01T21:30:00Z,21,30,417,328,301,27,18,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,1091
7196,2019-11-01T21:45:00Z,21,45,331,303,261,42,17,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,954
7197,2019-11-01T22:00:00Z,22,00,288,305,260,20,11,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,884
7198,2019-11-01T22:15:00Z,22,15,180,212,239,38,12,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,681
7199,2019-11-01T22:30:00Z,22,30,85,11,236,21,11,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,364
7200,2019-11-01T22:45:00Z,22,45,78,3,198,11,8,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,298
7201,2019-11-01T23:00:00Z,23,00,59,2,173,9,5,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,248
7202,2019-11-01T23:15:00Z,23,15,80,4,130,13,6,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,233
7203,2019-11-01T23:30:00Z,23,30,73,6,149,15,9,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,252
7204,2019-11-01T23:45:00Z,23,45,29,0,151,6,4,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,190
7205,2019-11-02T00:00:00Z,00,00,27,3,123,5,2,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,160
7206,2019-11-02T00:15:00Z,00,15,40,0,146,9,5,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,200
7207,2019-11-02T00:30:00Z,00,30,47,14,120,6,2,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,189
7208,2019-11-02T00:45:00Z,00,45,42,1,83,5,5,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,136
7209,2019-11-02T01:00:00Z,01,00,49,16,133,7,2,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,207
7210,2019-11-02T01:15:00Z,01,15,62,10,127,11,4,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,214
7211,2019-11-02T01:30:00Z,01,30,94,0,178,6,3,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,281
7212,2019-11-02T01:45:00Z,01,45,31,2,126,3,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,162
7213,2019-11-02T02:00:00Z,02,00,34,2,98,4,2,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,140
7214,2019-11-02T02:15:00Z,02,15,30,3,109,9,6,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,157
7215,2019-11-02T02:30:00Z,02,30,8,0,81,5,2,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,96
7216,2019-11-02T02:45:00Z,02,45,8,0,70,2,3,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,83
7217,2019-11-02T03:00:00Z,03,00,80,1,57,3,3,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,144
7218,2019-11-02T03:15:00Z,03,15,21,0,73,1,2,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,97
7219,2019-11-02T03:30:00Z,03,30,14,1,61,1,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,77
7220,2019-11-02T03:45:00Z,03,45,8,0,50,2,1,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,61
7221,2019-11-02T04:00:00Z,04,00,8,1,92,5,4,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,110
7222,2019-11-02T04:15:00Z,04,15,1,0,50,1,1,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,53
7223,2019-11-02T04:30:00Z,04,30,19,0,65,1,4,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,89
7224,2019-11-02T04:45:00Z,04,45,7,0,59,1,1,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,68
7225,2019-11-02T05:00:00Z,05,00,0,0,56,1,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,57
7226,2019-11-02T05:15:00Z,05,15,5,0,48,1,2,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,56
7227,2019-11-02T05:30:00Z,05,30,2,0,59,1,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,62
7228,2019-11-02T05:45:00Z,05,45,1,0,73,2,1,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,77
7229,2019-11-02T06:00:00Z,06,00,0,0,33,3,3,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,39
7230,2019-11-02T06:15:00Z,06,15,2,0,29,2,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,33
7231,2019-11-02T06:30:00Z,06,30,0,0,34,3,2,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,39
7232,2019-11-02T06:45:00Z,06,45,2,0,36,2,3,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,43
7233,2019-11-02T07:00:00Z,07,00,3,0,28,4,1,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,36
7234,2019-11-02T07:15:00Z,07,15,8,0,17,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,25
7235,2019-11-02T07:30:00Z,07,30,0,0,23,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,23
7236,2019-11-02T07:45:00Z,07,45,3,0,14,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,17
7237,2019-11-02T08:00:00Z,08,00,2,0,12,1,2,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,17
7238,2019-11-02T08:15:00Z,08,15,4,0,10,0,2,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,16
7239,2019-11-02T08:30:00Z,08,30,0,0,12,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,12
7240,2019-11-02T08:45:00Z,08,45,0,0,11,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,11
7241,2019-11-02T09:00:00Z,09,00,0,0,12,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,12
7242,2019-11-02T09:15:00Z,09,15,0,0,9,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,9
7243,2019-11-02T09:30:00Z,09,30,0,0,9,0,1,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,10
7244,2019-11-02T09:45:00Z,09,45,0,0,13,0,1,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,14
7245,2019-11-02T10:00:00Z,10,00,0,0,15,0,3,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,18
7246,2019-11-02T10:15:00Z,10,15,0,0,12,1,2,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,15
7247,2019-11-02T10:30:00Z,10,30,1,0,22,0,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,23
7248,2019-11-02T10:45:00Z,10,45,2,0,25,1,0,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,28
7249,2019-11-02T11:00:00Z,11,00,8,0,42,1,2,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,53
7250,2019-11-02T11:15:00Z,11,15,9,4,65,1,10,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,89
7251,2019-11-02T11:30:00Z,11,30,10,26,61,4,3,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,104
7252,2019-11-02T11:45:00Z,11,45,26,22,79,8,14,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,149
7253,2019-11-02T12:00:00Z,12,00,26,16,76,2,3,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,123
7254,2019-11-02T12:15:00Z,12,15,29,3,94,5,3,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,134
7255,2019-11-02T12:30:00Z,12,30,66,13,154,5,2,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,240
7256,2019-11-02T12:45:00Z,12,45,59,28,144,5,8,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,244
7257,2019-11-02T13:00:00Z,13,00,107,71,187,8,5,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,378
7258,2019-11-02T13:15:00Z,13,15,149,70,239,6,12,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,476
7259,2019-11-02T13:30:00Z,13,30,222,129,189,10,14,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,564
7260,2019-11-02T13:45:00Z,13,45,235,148,260,8,12,Regents_Dr_&_Stadium_Dr_1,38.989904,-76.940585,663
